ImageId,EncodedPixels
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c, 61742 2 62252 3 62762 5 63272 6 63783 6 64294 7 64805 7 65315 9 65826 10 65877 1 66337 11 66389 1 66848 12 66901 1 67360 12 67413 1 67872 12 67925 1 68383 13 68437 1 68895 13 68949 2 69406 14 69461 2 69919 13 69973 2 70431 13 70485 2 70943 13 70997 2 71455 13 71509 3 71967 13 72021 2 72480 12 72533 2 72992 12 73045 2 73504 12 73557 3 74015 14 74069 3 74528 13 74581 2 75041 13 75092 3 75553 15 75583 1 75603 4 76064 21 76087 12 76115 4 76576 39 76626 5 77088 44 77137 6 77600 55 78112 56 78623 57 79135 57 79647 57 80158 33 80200 1 80202 14 80669 33 80720 1 80722 6 81181 32 81234 5 81694 30 81747 4 82206 30 82259 4 82717 30 82771 4 83228 31 83283 4 83741 30 83795 3 84254 28 84307 2 84766 28 84819 2 85278 28 85331 1 85794 25 86310 20 86823 3 86827 16 87340 3 87344 11 87852 2 87857 10 88372 7 88887 4 89403 1
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c, 93449 14 93959 17 94471 19 94982 21 95494 24 96006 26 96518 29 97030 29 97543 30 98055 30 98567 31 99080 30 99592 31 100104 31 100616 30 101127 32 101639 32 102150 34 102662 35 103174 36 103686 36 104198 36 104711 35 105223 25 105252 6 105735 18 105754 1 105767 3 106249 12 106763 8
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c, 205540 16 206050 18 206560 20 207068 24 207579 25 208090 26 208601 27 209113 27 209624 28 210137 27 210648 28 211161 27 211672 28 212184 27 212696 27 213208 26 213720 26 214232 26 214745 25 215257 25 215770 24 216282 24 216795 23 217308 22 217821 20 218334 18 218847 17 219361 13 219875 9
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c, 55116 2 55628 2 55631 1 56142 3 56654 3 57167 3 57652 1 57679 4 58163 1 58191 4 58675 1 58703 4 59187 1 59215 4 59698 2 59727 5 60209 3 60239 5 60721 3 60751 5 61232 4 61263 5 61744 4 61775 5 62255 5 62287 5 62767 5 62799 6 63278 6 63311 6 63789 8 63823 6 64301 9 64335 6 64812 12 64845 8 65324 41 65836 41 66348 41 66860 41 67372 41 67884 41 68396 41 68908 41 69420 41 69932 41 70444 41 70956 41 71468 41 71980 41 72492 41 73004 41 73516 41 74029 40 74541 40 75054 38 75568 15 75584 19 76085 2 76099 16 76615 11 77132 5
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c, 80191 9 80201 1 80702 18 80721 1 81213 21 81724 23 82236 23 82747 24 83259 24 83771 24 84282 25 84794 25 85306 25 85819 24 86330 25 86843 24 87355 24 87867 24 88379 24 88891 24 89404 23 89917 21 90431 18
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c, 51000 8 51512 9 52024 10 52535 15 53048 18 53559 20 54072 19 54584 20 55096 20 55608 20 56118 24 56630 24 57141 26 57653 26 58164 27 58676 27 59188 27 59700 27 60212 27 60724 27 61236 27 61748 27 62260 27 62772 27 63284 27 63797 26 64310 25 64824 21
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c, 204224 9 204734 13 205246 14 205758 15 206270 16 206782 17 207294 22 207806 23 208318 23 208830 24 209342 24 209854 24 210366 24 210878 25 211390 25 211902 25 212414 25 212926 25 213438 25 213950 25 214462 25 214974 26 215486 26 215998 26 216510 26 217022 26 217534 26 218046 26 218558 26 219070 26 219582 25 220094 25 220606 24 221119 23 221631 23 222143 22 222657 19 223171 16 223683 16 224199 1
1747f62148a919c8feb6d607faeebdf504b5e2ad42b6b1710b1189c37ebcdb2c, 22840 4 23351 7 23863 7 24374 8 24886 9 25398 9 25910 9 26422 8 26935 7
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 45946 8 45962 8 46455 31 46966 2 46976 24 47477 2 47490 23 47988 2 48003 10 48021 4 48499 2 48515 9 48534 3 49010 2 49027 9 49046 4 49522 2 49539 9 49558 4 50033 2 50051 9 50070 4 50545 2 50563 9 50582 4 51057 2 51075 9 51094 4 51568 3 51587 9 51606 4 52081 2 52099 9 52592 3 52611 9 53104 3 53123 10 53616 3 53635 10 54127 4 54147 10 54639 5 54659 10 55151 6 55170 11 55663 31 56175 31 56688 29 57200 29 57712 29 58225 28 58738 27 59251 26 59765 24 60279 23 60793 21 61306 20 61820 18 62334 16 62849 13
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 96128 3 96640 1 97151 2 97662 2 98174 1 98210 3 98685 2 98721 5 99196 3 99234 5 99707 3 99745 6 100219 3 100257 6 100730 4 100768 8 101240 6 101263 5 101280 8 101751 8 101766 14 101790 10 102263 8 102277 15 102302 10 102773 32 102814 10 103285 33 103325 11 103796 52 104307 53 104818 54 105330 54 105841 55 106353 55 106864 56 107375 57 107886 58 108398 58 108911 57 109423 57 109934 58 110446 58 110957 59 111469 59 111981 58 112493 58 113005 58 113517 58 114028 59 114540 58 115051 59 115563 59 116076 48 116130 1 116132 2 116588 47 116644 2 117100 43 117157 1 117612 42 118124 41 118636 40 119148 39 119661 38 120173 38 120686 37 121198 37 121710 37 122222 36 122735 35 123248 34 123761 33 124273 32 124786 31 125299 30 125812 29 126325 28 126838 27 127351 26 127863 26 128376 25 128891 22 129403 22 129916 21 130431 19 130944 19 131461 15
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 46968 8 47479 11 47990 13 48501 14 49012 15 49524 15 50035 16 50547 16 51059 16 51571 16 52083 16 52595 16 53107 16 53619 16 54131 16 54644 15 55157 13
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 60146 11 60658 12 61169 14 61680 16 62191 17 62702 18 63212 21 63724 21 64235 22 64746 23 65259 22 65771 22 66283 22 66796 21 67308 20 67821 19 68334 18 68847 17 69360 15 69875 9
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 90504 21 91015 26 91526 27 92047 19 92559 19 93071 13 93583 13 94095 13 94607 13 95106 1 95119 13 95618 1 95631 13 96143 13 96655 13 97166 14 97670 24 98182 14 98205 5 98694 14 98718 3 99206 14 99230 4 99718 14 99742 3 100230 14 100254 3 100742 14 100766 2 101254 9 101278 2
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 81176 29 81687 32 82192 40 82701 43 83211 45 83721 47 84230 51 84742 50 85252 53 85763 53 86275 53 86786 54 87298 54 87810 54 88322 54 88834 54 89346 54 89858 54 90370 54 90882 54 91394 53 91906 54 92418 53 92930 53 93442 51 93955 48 94469 44 94983 39 95023 2 95501 32
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 32032 9 32547 8 33062 10 33576 11 34092 10 34608 8 35123 5 35636 5 36149 4 36663 2 37176 1
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 71393 1 71888 18 72400 18 72913 16 73425 16 73938 15 74450 14 74963 13 75475 12 75993 1
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 155507 2 155511 4 155516 3 156014 22 156520 33 157030 37 157539 41 158050 44 158560 47 159072 48 159585 48 160097 49 160609 50 161121 51 161634 50 162146 51 162658 33 163170 32 163682 32 164194 32 164706 32 165219 32 165731 31 166243 31 166755 31 167266 32 167778 32 168290 32 168801 33 169307 40 169818 41 170331 40 170843 40 171355 41 171867 41 172379 42 172892 42 173404 42 173917 40 174431 38 174943 38 175454 39 175966 39 176482 34 177000 18 177020 2
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 190335 2 190339 2 190342 12 190837 30 191342 1 191345 36 191847 46 192358 47 192867 50 193378 51 193889 52 194399 54 194910 55 195421 56 195932 57 196444 57 196955 58 197467 58 197979 57 198491 57 199003 57 199515 56 200027 55 200539 55 201051 55 201563 54 202075 55 202587 54 203099 54 203611 54 204124 52 204637 50 205149 49 205662 46 206174 45 206687 41 207200 34 207714 26 208230 12
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 53659 7 54171 8 54683 10 55195 10 55707 10 56206 1 56219 10 56717 3 56731 10 57229 3 57243 10 57741 3 57755 10 58253 3 58267 10 58765 3 58779 10 59277 3 59291 10 59789 4 59803 10 60302 3 60315 10 60814 3 60827 10 61326 4 61339 10 61838 23 62350 23 62862 23 63375 22 63887 21 64400 19 64913 8 64922 6
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 33574 2 34087 5 34600 8 35113 10 35626 10 36139 10 36662 1 37174 2 37686 4 38198 4 38710 4 39222 4 39734 5 40246 5 40758 5 41268 7 41774 13 42280 20 42792 20 43278 1 43302 22 43795 1 43814 22 44326 22 44838 22 45331 2 45349 23 45860 24 46372 25 46883 26 47383 3 47394 27 47896 3 47905 28 48408 3 48412 1 48416 30 48920 38 49433 37 49946 36 50460 34 50973 33 51485 33 51996 35 52509 34 53021 33 53534 32 54045 34 54557 34 55070 33 55582 33 56097 30 56609 30 57122 7 57150 1 57635 5 58147 2
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 29941 3 30450 5 30480 2 30960 7 30993 4 31470 9 31505 6 31981 10 32017 15 32493 9 32529 18 33004 10 33041 21 33515 10 33553 21 34023 14 34065 22 34535 14 34577 23 35047 14 35089 24 35558 15 35601 25 36070 15 36113 26 36582 15 36625 16 37094 15 37136 16 37606 15 37646 18 38118 15 38155 1 38157 19 38630 16 38659 2 38666 22 39143 57 39655 57 40168 56 40680 56 41191 58 41702 6 41709 53 42215 65 42728 64 43239 3 43245 5 43251 4 43257 3 43264 1 43279 23 43750 2 43758 2 43770 1 43792 3 43796 18 44270 2 44304 22 44816 22 45333 16 45845 15 46357 15 46870 13 47386 8 47899 6 48413 3
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 57129 21 57640 23 58149 26 58660 28 59171 29 59683 29 60195 29 60707 29 61218 30 61730 30 62239 2 62242 30 62751 33 63262 34 63771 38 64280 41 64792 41 65303 42 65814 44 66326 44 66837 45 67349 45 67861 46 68373 45 68884 46 69396 46 69908 46 70420 45 70933 44 71445 44 71957 43 72469 42 72983 39 73495 38 74008 1 74011 6 74018 26 74535 1 74537 16 75059 1
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 116124 6 116131 1 116635 9 117143 14 117654 16 118165 17 118676 19 119187 20 119699 21 120211 21 120723 21 121235 21 121747 22 122258 22 122770 23 123282 23 123794 23 124305 24 124817 24 125329 24 125841 24 126353 24 126865 24 127377 24 127889 24 128401 23 128913 23 129425 23 129937 21 130450 18 130963 14 131476 12
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 58565 10 59076 3 59088 1 59587 1 60098 2 60610 1 63170 1 64708 1
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 93084 8 93596 9 94108 10 94620 10 95132 10 95644 10 96156 10 96668 10 97180 10 97694 8
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 155995 2 156492 1 156494 3 156498 1 156507 3 157001 8 157010 1 157016 7 157513 11 157525 9 158022 26 158534 26 159046 26 159556 29 160067 30 160579 30 161091 30 161603 31 162114 32 162625 33 163136 34 163648 34 164160 34 164686 20 165198 21 165711 20 166224 19 166736 19 167248 18 167760 18 168272 18 168784 17
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 162691 20 163202 22 163714 24 164226 25 164738 26 165251 27 165762 28 166274 29 166786 29 167298 30 167810 30 168322 30 168834 31 169347 30 169859 30 170371 30 170883 30 171396 29 171908 29 172421 28 172934 27 173446 27 173957 28 174469 28 174981 28 175493 28 176005 27 176518 26 177031 25 177543 24 178056 23 178569 20 179083 15 179597 11
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 36641 10 37152 11 37664 11 38176 11 38688 11 39200 11 39712 11 40224 11 40736 11 41249 10 41762 12
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 48045 3 48556 5 49067 6 49579 6 50090 7 50602 7 51114 7 51626 8 52138 8 52650 8 53163 7 53675 6 54190 2
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 92037 10 92548 11 93059 12 93571 12 94083 12 94595 12 95107 12 95619 12 96131 12 96645 10 97158 8
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 59079 9 59588 15 60100 18 60611 21 61122 25 61634 27 62146 28 62658 28 63171 27 63683 28 64196 27 64709 27 65222 27 65735 27 66250 25 66763 24 67277 23 67788 23 68301 23 68812 24 69325 23 69838 21 70350 21 70863 19 71376 17
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 98196 9 98708 10 99220 10 99732 10 100244 10 100756 10 101268 10 101780 10 102292 10 102805 9 103318 7
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 52118 4 52630 5 53142 5 53654 5 54166 5 54678 5 55190 5 55702 5 56214 5 56720 11 57232 11 57744 11 58256 11 58768 11 59280 11 59793 10 60305 10 60817 10 61330 9
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 27907 8 28411 19 28922 22 29433 23 29944 24 30455 25 30967 26 31479 26 31991 26 32502 27 33014 27 33525 28 34037 28 34549 28 35061 28 35573 28 36085 28 36597 28 37109 27 37621 25 38133 22 38156 1 38646 13 38661 5
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 150341 13 150851 17 151362 19 151874 19 152386 20 152898 21 153410 22 153922 22 154434 23 154946 23 155458 23 155971 21 156484 8 156493 1 156997 1 156999 1
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 164672 14 165183 2 165194 4 165694 3 165706 5 166205 4 166218 6 166716 5 166730 6 167228 4 167242 6 167740 4 167754 6 168251 5 168266 6 168763 5 168778 6 169275 5 169290 6 169787 5 169802 6 170299 5 170314 6 170811 5 170826 6 171322 7 171338 6 171834 8 171849 7 172345 24 172857 24 173369 24 173880 25 174392 25 174905 24 175417 24 175929 24 176442 23 176956 21 177470 19 177984 17 178496 17 179011 14 179526 9
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 48013 8 48524 10 49036 10 49548 10 50060 10 50572 10 51084 10 51596 10 52108 10 52620 10 53133 9 53645 9 54157 9 54669 9 55181 9 55694 8 56207 7
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 185589 5 186101 5 186613 5 187125 5 187637 5
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 36651 11 37163 11 37675 11 38187 11 38699 11 39211 11 39723 11 40235 11 40747 11 41259 9
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 85930 7 86442 7 86954 7 87466 7 87978 7 88490 7 89002 7 89514 7 90026 7 90539 6 91051 6 91565 4 92078 4 92592 1
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 165185 9 165697 9 166209 9 166721 9 167232 10 167744 10 168256 10 168768 10 169280 10 169792 10 170304 10 170816 10 171329 9 171842 7
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b, 96641 4 97153 5 97664 6 98175 7 98687 7 99199 7 99710 8 100222 8 100734 8 101246 8 101759 7 102271 6
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829, 55120 6 55373 11 55628 13 55883 14 56138 16 56393 17 56649 17 56904 18 57160 18 57415 19 57671 19 57927 18 58183 18 58439 17 58695 17 58951 16 59208 14 59464 12 59721 10
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829, 13250 6 13505 8 13760 10 14015 11 14271 12 14527 12 14782 13 15038 13 15294 14 15550 14 15806 13 16062 13 16319 12 16575 12 16832 10 17089 8 17346 6
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829, 48786 4 49040 8 49295 10 49550 12 49805 13 50061 13 50316 14 50572 14 50828 14 51084 14 51340 13 51596 13 51852 12 52109 11 52365 10 52622 9 52879 6 53137 2
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829, 37149 5 37404 7 37658 10 37914 11 38169 12 38424 14 38680 14 38936 14 39191 15 39447 15 39703 16 39959 16 40215 15 40472 14 40728 14 40984 14 41241 12 41497 12 41754 10 42011 9 42268 7 42526 3
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829, 20844 3 21099 6 21354 7 21609 9 21865 9 22120 10 22376 10 22632 10 22888 10 23143 11 23399 11 23655 11 23911 11 24167 10 24423 10 24680 8 24936 8 25193 6 25450 3
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829, 40019 6 40274 8 40529 10 40784 12 41039 13 41295 13 41550 14 41806 14 42062 14 42318 14 42574 14 42830 13 43086 13 43342 12 43598 12 43855 10 44112 8 44369 5
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829, 28659 4 28913 7 29167 10 29423 11 29678 13 29934 13 30190 13 30446 13 30702 13 30957 14 31213 14 31470 13 31726 12 31982 12 32238 12 32495 10 32752 9 33009 7 33266 4
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829, 44512 6 44766 10 45020 12 45275 14 45530 15 45785 16 46041 16 46296 17 46552 17 46807 17 47063 17 47319 17 47575 16 47831 15 48087 14 48344 13 48601 10 48858 8
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829, 32717 5 32972 7 33228 8 33484 8 33740 9 33996 9 34253 8 34510 6
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 14998 10 15515 14 16033 17 16551 18 17069 21 17587 23 18105 25 18623 27 19141 29 19660 30 20179 31 20697 33 21216 34 21735 35 22254 35 22773 36 23292 37 23811 38 24331 37 24851 36 25370 37 25890 35 26409 36 26929 35 27448 34 27968 33 28488 32 29008 30 29528 29 30049 25 30569 23 31091 19 31616 10 32138 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 878 17 1397 18 1915 19 2434 19 2953 20 3472 19 3991 19 4510 19 5029 18 5549 16 6068 16 6587 16 7107 15 7626 15 8146 13 8666 12 9185 12 9704 12 10224 10 10744 9 11264 7 11784 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 69215 16 69733 18 70251 21 70769 24 71287 25 71806 26 72324 28 72843 28 73361 30 73880 30 74399 30 74918 31 75437 31 75956 31 76476 31 76995 31 77515 30 78035 29 78554 29 79074 28 79594 27 80113 27 80633 26 81153 24 81674 22 82195 19 82718 6
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 15390 6 15908 7 16426 10 16944 11 17463 12 17981 14 18500 14 19018 16 19537 17 20056 17 20575 18 21094 19 21613 19 22132 20 22652 20 23171 21 23690 21 24209 21 24728 22 25248 21 25767 21 26286 22 26805 22 27324 22 27843 23 28362 22 28881 23 29401 22 29920 22 30440 21 30958 22 31479 20 31998 20 32517 20 33038 18 33557 17 34076 18 34597 15 35116 15 35637 12 36158 9
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 61923 2 62440 7 62957 10 63475 12 63993 14 64511 16 65030 17 65548 18 66066 19 66585 20 67104 20 67622 21 68141 21 68660 21 69179 21 69698 21 70217 21 70756 1 71275 1 73868 1 74386 1 74905 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 39131 6 39647 12 40165 16 40683 19 41201 21 41720 22 42239 23 42758 24 43277 24 43796 25 44315 25 44834 26 45354 25 45873 26 46392 26 46911 26 47430 6 47448 9 47949 3 47969 7 48468 2 48489 6 48987 2 49008 6 49506 1 49527 6 50046 6 50565 6 51084 5 51602 6 52121 6 52639 6 53158 4
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 12589 8 13105 17 13622 22 14141 25 14659 27 15178 29 15697 30 16215 33 16734 35 17253 36 17772 38 18291 40 18810 40 19329 41 19848 42 20368 42 20887 42 21406 43 21925 43 22444 43 22963 43 23483 43 24002 43 24521 43 25041 42 25561 41 26081 40 26601 39 27120 39 27640 38 28160 37 28680 36 29199 36 29721 33 30241 32 30762 30 31282 28 31802 26 32322 24 32843 21 33363 19 33885 11
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 76678 1 77197 2 77716 2 78236 1 78755 1 79794 1 80314 1 80834 8 81354 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 54584 2 54587 2 54590 7 55101 15 55618 17 56136 18 56654 19 57172 20 57691 20 58210 20 58729 20 59248 20 59767 20 60286 19 60805 18 61324 17 61843 15 62362 15 62882 13 63403 11 63923 10 64444 7 64964 6 65485 2
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 2013 4 2025 8 2530 25 3049 26 3567 28 4086 28 4605 28 5124 29 5643 29 6163 28 6683 28 7202 28 7722 27 8243 24 8764 21 9285 19 9806 15 10327 11
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 75786 6 76303 11 76821 13 77339 15 77857 17 78376 18 78894 19 79413 20 79932 20 80450 21 80969 21 81488 21 82007 21 82526 21 83045 21 83564 21
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 2797 6 3315 8 3833 10 4352 10 4871 11 5389 12 5908 13 6427 13 6946 13 7466 12 7986 10 8506 8
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 3 7 520 10 1039 12 1558 13 2077 13 2596 14 3115 15 3634 15 4153 15 4672 15 5191 15 5711 14 6231 12 6751 11 7272 8 7793 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 63137 5 63655 7 64173 9 64691 11 65210 12 65728 14 66247 14 66766 15 67285 16 67804 16 68324 15 68843 16 69362 16 69882 16 70402 15 70923 15 71444 16 71964 16 72486 15 73006 15 73527 12 74046 13 74565 14 75086 12 75605 12 76125 11 76645 10 77165 9 77685 8
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 24169 8 24684 13 25195 3 25199 18 25711 27 26228 30 26747 31 27265 34 27784 34 28301 37 28820 37 29338 38 29857 38 30376 38 30894 38 31413 38 31932 36 32451 35 32971 34 33490 33 34010 32 34530 31 35050 28 35569 29 36090 26 36610 24 37130 22 37652 16 38174 6
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a, 73495 9 74012 12 74529 15 75047 1 75051 13 75565 1 75571 12 76090 12 76602 1 76609 12 77128 13 77639 1 77647 13 78158 1 78166 13 78685 13 79204 13 79723 14 80242 14 80761 15 81280 14 81799 14 82318 12 82831 17 83351 13
